contextID,citationID,CONTENTS,LABELS
5197951,5030055,"tion, aggregated data, linear features 1 Introduction Fuzzy clustering algorithms like the algorithm by Gustafson and Kessel (GK) [6], Gath and Geva (GG) [5], or the fuzzy c-varieties (FCV) algorithm =-=[1]-=- are capable of detecting linear substructures (clusters) in a set of feature attribute vectors (see [9] for a detailed discussion). These algorithms therefore have been used intensively to construct ",UNK_UNK
15460219,14415599,"nderlying data structure. For non-symmetric functions, execution times are speeded up by a factor of two in comparison to [15], for symmetric functions even more. In the following only comparisons to =-=[16]-=- are given, since this is the fastest and most memory e ective algorithm presented so far. 4 Exact Minimization In this section we describe the ow of our exact algorithm. In principle, the branch&boun",UNK_UNK
166537595,188618650,"e amount of identical processors) was presented with the target of minimizing the makespan, resulting in a centralized 3approximation algorithm. Then, MOSP was extended in distinct ways. Cohen et al. =-=[8]-=- analyzed the complexity of the problem when organizations are locally interested in minimizing either the makespan (MOSP(Cmax)) or the average completion times (MOSP( ? Ci)). The problem is shown to ",UNK_UNK
123816116,139516445,"ividual trainingsalgorithms to reach the certain output accuracy was also used to evaluate the performance of thestraining algorithms.s6. Results and DiscussionssThe CS implementation by Yang and Deb =-=[15,16]-=- was utilized in this study. Walton et al. [26]sindicated that a slight variation in CS implementations may cause differences in results. Therefore, thesresults may not agree with the findings of the ",UNK_UNK
122485821,137795012,"ion). For the SPP this requires a mapping from the evaluation function to thestness function. As has been pointed out, however, the evaluation function value itself is not an \\exact"" measure ofstness =-=[66]-=-. The mapping from the evaluation function to thestness function \\should be considered a design parameter of the genetic algorithm, not a feature of the optimization problem"" [31]. In general, thestne",UNK_UNK
129021146,146333383,"methodsshave been proposed as kernel methods, which includesSupport Vector Machine (SVM), (Boser et al., 1992),skernel ridge regression (Saunders et al., 1998), kernelscanonical correlation analysis (=-=Akaho, 2001-=-; Bach andsJordan, 2002; Alam et al., 2010), A novel multiclasssSVM algorithm using mean reversion and coefficient ofsvariance (Premanode et al., 2013) and so on.sIt is well known that the performance",UNK_UNK
69737462,70569583,"l processing applications. Furthermore, it is possible to remove the noise term n(t) from Equation (4), by assuming that the observed data is noiseless or that the noise is too weak for consideration =-=[160,161]-=-. Finally, s(t) and A are obtained from x(t) by means of certain algorithms, such as Infomax [162] or further modification of the Infomax [163]. ICA has traditionally been used as a preprocessing tool",UNK_UNK
7773390,7428323,"nts All nodes in a strong component have the same successor set. Several transitive closure algorithms presented in the literature are based on detecting the strong components of the input graph, see =-=[4, 5, 7, 8, 12, 14, 15]-=-. Most of these algorithms are based on Tarjan's strong component algorithm [16]. The problem with the previous algorithms is that they either generate one partial successor set for each node of the c",UNK_UNK
23690233,22672370," ASICs. Some applications also exploit optimization based on a speci c input instance of the computation. Algorithmic Synthesis [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], =-=[64]-=-: Dynamically recon gurable architectures give rise to new classes of problems in mapping computations onto the architectures. New algorithmic techniques are needed to schedule the computations. Exist",UNK_UNK
46052290,46886286,e data-processing algorithms for ghost removal were implemented: A correction using the difference of the ,UNK_UNK
82239245,85246483,"that H may actually change during a session, and we may move upwards in Table 1. 5 Related Work Repairing missing is-a relations. There is not much work on the repairing of missing is-a structure. In =-=[21, 20]-=- this was addressed in the setting of taxonomies where the problem as well as some preference criteria were defined. Further, an algorithm was given for finding a solution to the repairing problem and",UNK_UNK
12706096,11873399,e is no known algorithm that can reliably transcribe the user,UNK_UNK
122035760,137262486,"fort is required to uniquely link a sender to its recipient, given that it is possible in an information theoretic sense. Our idea is supported by the existing research based on the hitting-set attack=-=[14, 13, 20]-=-, an algorithm that can be applied against Mixes under the assumption of a passive attacker that only observes the input and output of the system. The hitting-set attack enables us to see how the set ",UNK_UNK
37528499,38929727,"any given slot. The authors prove that in a symmetric system, LCQ algorithm minimizes the average delay. Reference [1] does not consider the issue of power consumption during transmissions. Reference =-=[2]-=- combines information theory and queueing theory in a multi-access communication over an additive Gaussian noise channel. Authors consider a continuous time system, where the arrival of packets is a P",UNK_UNK
62361111,63241545,"y computation because it is an LUT based algorithm. This makes it faster than the previously known methods. Moreover, the method provides very good image quality, often even better than the method in =-=[14]-=- as we shall demonstrate. Since inverse halftoning cannot be done without using extra properties of images, we use sample images for training the LUT. In the training phase, sample images and correspo",UNK_UNK
76488858,78469338,"rce allocation with emphasis on other design constraints such as energy and temperature has also been investigated, again using software-based algorithms supported by dedicated hardware mechanisms in =-=[8, 18, 32]-=-. Such preemptive methods usually require additional control hardware and are often associated with extra delays, in contrast to the simpler hardware support required for the nonpreemptive version of ",UNK_UNK
125404924,141583188," during the original execution. 2.1sSystem Model The idea behind the repeatable scheduling algorithm is partly based on past work in repeatable execution that focuses on replaying asynchronous events =-=[3]-=-[7]. In the previous work, the model is that of a single process where non-determinism is present in the form of asynchronous interrupts. Such interrupts can be delivered to a process at any instructi",UNK_UNK
17759625,16619134,", in addition to the contexts of agnostic boosting and near-uniform DNF learning with membership queries, smoothness is critical for noise-tolerant learning (Freund, 1999, Domingo and Watanabe, 2000, =-=Servedio, 2001-=-), for learning via extended statistical queries (Bshouty and Feldman, 2001) and for agnostic learning (Ben-David, Long and Mansour, 2001). Our algorithm can be used to solve all these tasks adaptivel",UNK_UNK
122369245,137659889,"novel morphs. 7. RELATED WORK Information Dissemination. Information dissemination on OSNs has been extensively studied in the literatures. Many studies focus on Twitter: [37] measure retweets, while =-=[31, 40, 36, 13, 29]-=- measure #hashtags. [10, 12] investigate the impact of social influence on Facebook and Twitter. Numerous studies have applied machine learning algorithms to the prediction of trending topics and user",UNK_UNK
14314317,13340763,"important parts of modern SAT algorithms are combined which traditionally do not depend on each other. In principal our approach may be integrated into any Davis-Putnam-like SAT algorithm, e.g. GRASP =-=[20]-=-, SATO [30], or Chaff [24]. In this work we use GRASP as the basis for implementation since it already provides many branching rules and non-chronological backtracking. Experimental results show the f",UNK_UNK
7792986,7447827," the increase of the computation time of their algorithms when one allows weights belonging to some fixed interval [0; a] instead of 0,1 weights. Weight problems are also considered in a recent paper =-=[TR97]-=-. 2 Overview We define first in sections 2 and 3 our dense classes of weighted instances via classes of distribution functions (d.f.'s for short) of the weights. They clearly grasp the intuitive, and ",UNK_UNK
